#:standard,name,true
x;y;vx_mps;psi_rad;kappa_radpm;ax_mps2;s_m
23.496877729343;-0.0351943574226681;4.80080615015524;0.294599737701437;-0.0844111879448244;-0.392014722825261;9.17020379808142
23.5263322969619;-0.135884664990932;4.79165238708126;0.285526580546291;-0.0716480073914874;-0.457608804877112;9.27511380519135
23.5549147589296;-0.236815586897713;4.78098541790381;0.277771320007319;-0.05999983574066;-0.523368266771485;9.38001379627377
23.5829356802274;-0.337835848906209;4.76881458014747;0.271350096928847;-0.0476963059445878;-0.589247949151877;9.48484826277521
23.6103547407863;-0.43883861248424;4.75515899388618;0.266267017602663;-0.0349549277586863;-0.655176937613493;9.58950657889167
23.6373232475469;-0.5396040227348;4.74004218689173;0.262510096195974;-0.0228704693260685;-0.721090957673559;9.69381845865547
23.6639799840179;-0.640050562798258;4.72347768390178;0.260050584412271;-0.0105907039164622;-0.786982731021155;9.7977419353583
23.6903975674295;-0.7401421496143;4.70547483745086;0.258848459008109;0.00166259435504087;-0.852858084568765;9.90126108558985
23.7167632429416;-0.839868160910676;4.68602422715591;0.258853775599545;0.0128434984289781;-0.918778031246952;10.0044135270263
23.7431996708717;-0.939464414372921;4.6650896006244;0.260010923214678;0.0234461663776463;-0.984864340687682;10.1074586551276
23.7699166101598;-1.03878940102148;4.64266506703637;0.262255802531009;0.0334384905510297;-1.05111647633802;10.2103141256562
23.7967709129134;-1.13739927505094;4.6188062189146;0.265505202683266;0.0420977346557729;-1.11736323654266;10.3125152060443
23.823907218367;-1.23534060807068;4.59352946608956;0.269667539362073;0.0500288001519452;-1.18356611091811;10.4141463222802
23.851423058901;-1.33262031289162;4.56681309769736;0.274648663530938;0.0579594064452988;-1.24978198936191;10.5152426251322
23.8793175920642;-1.42917773579381;4.53863049453592;0.280347756767021;0.0642600991174053;-1.31606340352015;10.6157485498227
23.9078020961804;-1.52543741558358;4.50885988283638;0.286675978415002;0.0688205294770823;-1.38265678374122;10.7161342705602
23.9370362568894;-1.62147149526363;4.47747420355471;0.293516232883802;0.0728818522307579;-1.44956277637459;10.8165194318757
23.9667212826574;-1.71639803902275;4.44458696884819;0.300711457011752;0.0751667692226864;-1.51649934627168;10.9159792200562
23.9968742825028;-1.81062477511696;4.41015271014448;0.308132336272579;0.0754461616388982;-1.58353356941253;11.0149129412772
24.0277051988506;-1.90424542948742;4.37404985094156;0.315657658102207;0.074866148009695;-1.65085992325138;11.1134795295696
24.0590964741283;-1.99734265316145;4.33621783739841;0.323143520761887;0.0730021898108932;-1.71853522917182;11.2117266934949
24.0911135858305;-2.08992727981843;4.2965872700001;0.330438712558214;0.0690341069632165;-1.78662374073036;11.3096910162608
